from,to,type,price,Pickup-time,Drop-off-time
Whitefield,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹681.19,2023-10-22 19:45:13.419101,21:00
Whitefield,Kempegowda International Airport Bengaluru,PremierPerson4,₹845.00,2023-10-22 19:45:13.420105,21:01
Whitefield,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,559.40",2023-10-22 19:45:13.420105,21:05
Whitefield,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹735.79,2023-10-22 19:45:13.420105,21:00
Vajarahalli,Kempegowda International Airport Bengaluru,Uber GoPerson4,"₹1,444.66",2023-10-22 19:45:35.205278,21:20
Vajarahalli,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,752.33",2023-10-22 19:45:35.206278,21:21
Vajarahalli,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹2,949.62",2023-10-22 19:45:35.206278,21:20
Vajarahalli,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,"₹1,547.23",2023-10-22 19:45:35.207278,21:19
Electronic City,Kempegowda International Airport Bengaluru,Uber GoPerson4,"₹1,214.72",2023-10-22 19:45:57.613871,21:18
Electronic City,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,"₹1,298.44",2023-10-22 19:45:57.614872,21:18
Electronic City,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,465.84",2023-10-22 19:45:57.614872,21:19
Electronic City,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹2,526.97",2023-10-22 19:45:57.615872,21:21
Nagarabhavi,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹835.72,2023-10-22 19:46:19.908283,20:42
Nagarabhavi,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,009.14",2023-10-22 19:46:19.908283,20:43
Nagarabhavi,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,761.48",2023-10-22 19:46:19.909272,20:45
Nagarabhavi,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹893.54,2023-10-22 19:46:19.909272,20:43
Kalyan Nagar,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹704.22,2023-10-22 19:46:42.306459,20:28
Kalyan Nagar,Kempegowda International Airport Bengaluru,PremierPerson4,₹845.31,2023-10-22 19:46:42.307423,20:29
Kalyan Nagar,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,472.49",2023-10-22 19:46:42.307423,20:30
Kalyan Nagar,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹751.24,2023-10-22 19:46:42.307423,20:28
Kempegowda International Airport Bengaluru,"Marathahalli, Bengaluru, Karnataka",UberGoPerson4,₹944.38,2023-10-22 20:02:06.377038,21:20
Kempegowda International Airport Bengaluru,"Marathahalli, Bengaluru, Karnataka",PremierPerson4,"₹1,050.12",2023-10-22 20:02:06.377038,21:19
Kempegowda International Airport Bengaluru,"Marathahalli, Bengaluru, Karnataka",UberXLPerson6,"₹2,164.46",2023-10-22 20:02:06.377038,21:23
Kempegowda International Airport Bengaluru,"Marathahalli, Bengaluru, Karnataka",Go SedanPerson4,₹998.61,2023-10-22 20:02:06.378038,21:19
Kempegowda International Airport Bengaluru,Koramangala,UberGoPerson4,₹835.01,2023-10-22 20:02:25.199101,21:22
Kempegowda International Airport Bengaluru,Koramangala,PremierPerson4,₹922.28,2023-10-22 20:02:25.199101,21:21
Kempegowda International Airport Bengaluru,Koramangala,UberXLPerson6,"₹1,841.99",2023-10-22 20:02:25.200101,21:23
Kempegowda International Airport Bengaluru,Koramangala,Go SedanPerson4,₹879.77,2023-10-22 20:02:25.200101,21:20
Kempegowda International Airport Bengaluru,Indiranagar,UberGoPerson4,₹790.90,2023-10-22 20:02:44.165000,21:11
Kempegowda International Airport Bengaluru,Indiranagar,PremierPerson4,₹870.71,2023-10-22 20:02:44.165000,21:09
Kempegowda International Airport Bengaluru,Indiranagar,UberXLPerson6,"₹1,711.97",2023-10-22 20:02:44.165000,21:12
Kempegowda International Airport Bengaluru,Indiranagar,Go SedanPerson4,₹831.83,2023-10-22 20:02:44.166008,21:10
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,UberGoPerson4,₹745.17,2023-10-22 20:03:03.031998,20:54
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,PremierPerson4,₹817.27,2023-10-22 20:03:03.031998,20:52
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,UberXLPerson6,"₹1,577.13",2023-10-22 20:03:03.031998,20:56
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,Go SedanPerson4,₹782.14,2023-10-22 20:03:03.033036,20:53
Kempegowda International Airport Bengaluru,Yelahanka,UberGoPerson4,"₹1,016.30",2023-10-22 20:03:27.749993,21:29
Kempegowda International Airport Bengaluru,Yelahanka,PremierPerson4,"₹1,134.16",2023-10-22 20:03:27.751030,21:27
Kempegowda International Airport Bengaluru,Yelahanka,UberXLPerson6,"₹2,376.45",2023-10-22 20:03:27.751030,21:31
Kempegowda International Airport Bengaluru,Yelahanka,Go SedanPerson4,"₹1,076.73",2023-10-22 20:03:27.751030,21:28
Kempegowda International Airport Bengaluru,Whitefield,UberGoPerson4,₹678.66,2023-10-22 20:03:46.204983,21:18
Kempegowda International Airport Bengaluru,Whitefield,PremierPerson4,₹759.03,2023-10-22 20:03:46.205979,21:16
Kempegowda International Airport Bengaluru,Whitefield,UberXLPerson6,"₹1,606.05",2023-10-22 20:03:46.205979,21:21
Kempegowda International Airport Bengaluru,Whitefield,Go SedanPerson4,₹719.87,2023-10-22 20:03:46.205979,21:16
Kempegowda International Airport Bengaluru,Vajarahalli,UberGoPerson4,"₹1,148.16",2023-10-22 20:04:05.001491,21:33
Kempegowda International Airport Bengaluru,Vajarahalli,PremierPerson4,"₹1,277.66",2023-10-22 20:04:05.001491,21:31
Kempegowda International Airport Bengaluru,Vajarahalli,UberXLPerson6,"₹2,642.50",2023-10-22 20:04:05.002489,21:34
Kempegowda International Airport Bengaluru,Vajarahalli,Go SedanPerson4,"₹1,214.57",2023-10-22 20:04:05.002489,21:31
Kempegowda International Airport Bengaluru,Electronic City,UberGoPerson4,"₹1,044.96",2023-10-22 20:04:23.635919,21:46
Kempegowda International Airport Bengaluru,Electronic City,PremierPerson4,"₹1,157.04",2023-10-22 20:04:23.635919,21:43
Kempegowda International Airport Bengaluru,Electronic City,UberXLPerson6,"₹2,338.24",2023-10-22 20:04:23.636918,21:48
Kempegowda International Airport Bengaluru,Electronic City,Go SedanPerson4,"₹1,102.44",2023-10-22 20:04:23.636918,21:43
Kempegowda International Airport Bengaluru,Nagarabhavi,UberGoPerson4,₹739.54,2023-10-22 20:04:41.972158,21:05
Kempegowda International Airport Bengaluru,Nagarabhavi,PremierPerson4,₹810.69,2023-10-22 20:04:41.972158,21:03
Kempegowda International Airport Bengaluru,Nagarabhavi,UberXLPerson6,"₹1,560.56",2023-10-22 20:04:41.973163,21:07
Kempegowda International Airport Bengaluru,Nagarabhavi,Go SedanPerson4,₹776.03,2023-10-22 20:04:41.973163,21:03
Kempegowda International Airport Bengaluru,Kalyan Nagar,UberGoPerson4,₹558.72,2023-10-22 20:05:00.816095,21:00
Kempegowda International Airport Bengaluru,Kalyan Nagar,PremierPerson4,₹618.85,2023-10-22 20:05:00.816095,20:57
Kempegowda International Airport Bengaluru,Kalyan Nagar,UberXLPerson6,"₹1,252.50",2023-10-22 20:05:00.816095,21:02
Kempegowda International Airport Bengaluru,Kalyan Nagar,Go SedanPerson4,₹589.56,2023-10-22 20:05:00.817095,20:58
"Marathahalli, Bengaluru, Karnataka",Kempegowda International Airport Bengaluru,Uber GoPerson4,₹915.56,2023-10-22 20:05:25.952658,21:08
"Marathahalli, Bengaluru, Karnataka",Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,108.61",2023-10-22 20:05:25.954168,21:08
"Marathahalli, Bengaluru, Karnataka",Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,935.81",2023-10-22 20:05:25.954168,21:12
"Marathahalli, Bengaluru, Karnataka",Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹979.91,2023-10-22 20:05:25.955180,21:08
Koramangala,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹922.15,2023-10-22 20:05:47.213576,21:13
Koramangala,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹987.02,2023-10-22 20:05:47.213576,21:13
Koramangala,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,116.81",2023-10-22 20:05:47.214569,21:14
Koramangala,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,958.25",2023-10-22 20:05:47.214569,21:18
Indiranagar,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹882.15,2023-10-22 20:06:08.590760,21:02
Indiranagar,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹943.77,2023-10-22 20:06:08.590760,21:03
Indiranagar,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,066.98",2023-10-22 20:06:08.591759,21:04
Indiranagar,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,866.25",2023-10-22 20:06:08.591759,21:10
Yeshwantpur Bus Stand,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹701.34,2023-10-22 20:06:29.349589,20:46
Yeshwantpur Bus Stand,Kempegowda International Airport Bengaluru,PremierPerson4,₹841.72,2023-10-22 20:06:29.349589,20:47
Yeshwantpur Bus Stand,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,465.47",2023-10-22 20:06:29.350544,20:49
Yeshwantpur Bus Stand,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹748.14,2023-10-22 20:06:29.350544,20:46
Yelahanka,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹432.30,2023-10-22 20:06:50.662573,20:26
Yelahanka,Kempegowda International Airport Bengaluru,PremierPerson4,₹506.50,2023-10-22 20:06:50.663604,20:27
Yelahanka,Kempegowda International Airport Bengaluru,UberXLPerson6,₹874.62,2023-10-22 20:06:50.663604,20:31
Yelahanka,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹457.02,2023-10-22 20:06:50.664605,20:26
Whitefield,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹681.19,2023-10-22 20:07:11.822997,21:22
Whitefield,Kempegowda International Airport Bengaluru,PremierPerson4,₹845.00,2023-10-22 20:07:11.822997,21:22
Whitefield,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,559.40",2023-10-22 20:07:11.823994,21:24
Whitefield,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹735.79,2023-10-22 20:07:11.823994,21:22
Vajarahalli,Kempegowda International Airport Bengaluru,Uber GoPerson4,"₹1,444.66",2023-10-22 20:07:40.234607,21:43
Vajarahalli,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,752.33",2023-10-22 20:07:40.235607,21:46
Vajarahalli,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹2,949.62",2023-10-22 20:07:40.235607,21:45
Vajarahalli,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,"₹1,547.23",2023-10-22 20:07:40.235607,21:42
Electronic City,Kempegowda International Airport Bengaluru,Uber GoPerson4,"₹1,194.97",2023-10-22 20:08:01.493782,21:34
Electronic City,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,441.23",2023-10-22 20:08:01.493782,21:35
Electronic City,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹2,481.85",2023-10-22 20:08:01.494804,21:39
Electronic City,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,"₹1,277.06",2023-10-22 20:08:01.494804,21:34
Nagarabhavi,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹835.72,2023-10-22 20:08:22.951711,21:03
Nagarabhavi,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,009.14",2023-10-22 20:08:22.952712,21:04
Nagarabhavi,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,761.48",2023-10-22 20:08:22.952712,21:06
Nagarabhavi,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹893.54,2023-10-22 20:08:22.952712,21:03
Kalyan Nagar,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹704.22,2023-10-22 20:08:44.949782,20:49
Kalyan Nagar,Kempegowda International Airport Bengaluru,PremierPerson4,₹845.31,2023-10-22 20:08:44.950780,20:50
Kalyan Nagar,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,472.49",2023-10-22 20:08:44.950780,20:53
Kalyan Nagar,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹751.24,2023-10-22 20:08:44.951778,20:49
Kempegowda International Airport Bengaluru,"Marathahalli, Bengaluru, Karnataka",UberGoPerson4,₹944.38,2023-10-22 20:24:05.847553,21:42
Kempegowda International Airport Bengaluru,"Marathahalli, Bengaluru, Karnataka",PremierPerson4,"₹1,050.12",2023-10-22 20:24:05.848558,21:42
Kempegowda International Airport Bengaluru,"Marathahalli, Bengaluru, Karnataka",UberXLPerson6,"₹2,164.46",2023-10-22 20:24:05.848558,21:44
Kempegowda International Airport Bengaluru,"Marathahalli, Bengaluru, Karnataka",Go SedanPerson4,₹998.61,2023-10-22 20:24:05.849557,21:41
Kempegowda International Airport Bengaluru,Koramangala,UberGoPerson4,₹835.01,2023-10-22 20:24:25.821390,21:49
Kempegowda International Airport Bengaluru,Koramangala,PremierPerson4,₹922.28,2023-10-22 20:24:25.822390,21:48
Kempegowda International Airport Bengaluru,Koramangala,UberXLPerson6,"₹1,841.99",2023-10-22 20:24:25.822390,21:51
Kempegowda International Airport Bengaluru,Koramangala,Go SedanPerson4,₹879.77,2023-10-22 20:24:25.823429,21:48
Kempegowda International Airport Bengaluru,Indiranagar,UberGoPerson4,₹790.90,2023-10-22 20:24:45.270595,21:36
Kempegowda International Airport Bengaluru,Indiranagar,PremierPerson4,₹870.71,2023-10-22 20:24:45.270595,21:36
Kempegowda International Airport Bengaluru,Indiranagar,UberXLPerson6,"₹1,711.97",2023-10-22 20:24:45.271597,21:38
Kempegowda International Airport Bengaluru,Indiranagar,Go SedanPerson4,₹831.83,2023-10-22 20:24:45.271597,21:35
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,UberGoPerson4,₹745.17,2023-10-22 20:25:05.337168,21:16
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,PremierPerson4,₹817.27,2023-10-22 20:25:05.337168,21:16
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,UberXLPerson6,"₹1,577.13",2023-10-22 20:25:05.338168,21:19
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,Go SedanPerson4,₹782.14,2023-10-22 20:25:05.338168,21:15
Kempegowda International Airport Bengaluru,Yelahanka,UberGoPerson4,₹548.41,2023-10-22 20:25:26.377124,20:52
Kempegowda International Airport Bengaluru,Yelahanka,PremierPerson4,₹587.29,2023-10-22 20:25:26.377124,20:53
Kempegowda International Airport Bengaluru,Yelahanka,UberXLPerson6,₹997.06,2023-10-22 20:25:26.377124,20:55
Kempegowda International Airport Bengaluru,Yelahanka,Go SedanPerson4,₹568.36,2023-10-22 20:25:26.378123,20:53
Kempegowda International Airport Bengaluru,Whitefield,UberGoPerson4,₹678.66,2023-10-22 20:25:45.862679,21:38
Kempegowda International Airport Bengaluru,Whitefield,PremierPerson4,₹759.03,2023-10-22 20:25:45.862679,21:37
Kempegowda International Airport Bengaluru,Whitefield,UberXLPerson6,"₹1,606.05",2023-10-22 20:25:45.863679,21:40
Kempegowda International Airport Bengaluru,Whitefield,Go SedanPerson4,₹719.87,2023-10-22 20:25:45.863679,21:37
Kempegowda International Airport Bengaluru,Vajarahalli,UberGoPerson4,"₹1,147.52",2023-10-22 20:26:05.803941,22:01
Kempegowda International Airport Bengaluru,Vajarahalli,PremierPerson4,"₹1,276.90",2023-10-22 20:26:05.804948,22:02
Kempegowda International Airport Bengaluru,Vajarahalli,UberXLPerson6,"₹2,640.57",2023-10-22 20:26:05.804948,22:03
Kempegowda International Airport Bengaluru,Vajarahalli,Go SedanPerson4,"₹1,213.87",2023-10-22 20:26:05.804948,22:00
Kempegowda International Airport Bengaluru,Electronic City,UberGoPerson4,"₹1,044.96",2023-10-22 20:26:25.968177,22:12
Kempegowda International Airport Bengaluru,Electronic City,PremierPerson4,"₹1,157.04",2023-10-22 20:26:25.968177,22:12
Kempegowda International Airport Bengaluru,Electronic City,UberXLPerson6,"₹2,338.24",2023-10-22 20:26:25.968177,22:15
Kempegowda International Airport Bengaluru,Electronic City,Go SedanPerson4,"₹1,102.44",2023-10-22 20:26:25.969177,22:11
Kempegowda International Airport Bengaluru,Nagarabhavi,UberGoPerson4,₹739.54,2023-10-22 20:26:44.993669,21:26
Kempegowda International Airport Bengaluru,Nagarabhavi,PremierPerson4,₹810.69,2023-10-22 20:26:44.993669,21:26
Kempegowda International Airport Bengaluru,Nagarabhavi,UberXLPerson6,"₹1,560.56",2023-10-22 20:26:44.995173,21:28
Kempegowda International Airport Bengaluru,Nagarabhavi,Go SedanPerson4,₹776.03,2023-10-22 20:26:44.996196,21:25
Kempegowda International Airport Bengaluru,Kalyan Nagar,UberGoPerson4,₹558.72,2023-10-22 20:27:05.140549,21:22
Kempegowda International Airport Bengaluru,Kalyan Nagar,PremierPerson4,₹618.85,2023-10-22 20:27:05.140549,21:21
Kempegowda International Airport Bengaluru,Kalyan Nagar,UberXLPerson6,"₹1,252.50",2023-10-22 20:27:05.140549,21:24
Kempegowda International Airport Bengaluru,Kalyan Nagar,Go SedanPerson4,₹589.56,2023-10-22 20:27:05.141548,21:21
"Marathahalli, Bengaluru, Karnataka",Kempegowda International Airport Bengaluru,Uber GoPerson4,₹915.56,2023-10-22 20:27:30.185316,21:29
"Marathahalli, Bengaluru, Karnataka",Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,108.61",2023-10-22 20:27:30.186316,21:29
"Marathahalli, Bengaluru, Karnataka",Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,935.81",2023-10-22 20:27:30.186316,21:31
"Marathahalli, Bengaluru, Karnataka",Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹979.91,2023-10-22 20:27:30.186316,21:29
Koramangala,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹865.18,2023-10-22 20:27:51.681573,21:36
Koramangala,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹925.40,2023-10-22 20:27:51.681573,21:36
Koramangala,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,045.84",2023-10-22 20:27:51.681573,21:37
Koramangala,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,826.74",2023-10-22 20:27:51.683117,21:42
Indiranagar,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹880.24,2023-10-22 20:28:13.806415,21:24
Indiranagar,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹941.70,2023-10-22 20:28:13.807415,21:24
Indiranagar,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,064.59",2023-10-22 20:28:13.807415,21:24
Indiranagar,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,861.83",2023-10-22 20:28:13.808415,21:31
Yeshwantpur Bus Stand,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹720.12,2023-10-22 20:28:35.629248,21:08
Yeshwantpur Bus Stand,Kempegowda International Airport Bengaluru,PremierPerson4,₹865.12,2023-10-22 20:28:35.629248,21:08
Yeshwantpur Bus Stand,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,509.37",2023-10-22 20:28:35.629248,21:10
Yeshwantpur Bus Stand,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹768.46,2023-10-22 20:28:35.630248,21:08
Yelahanka,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹432.30,2023-10-22 20:28:57.774321,20:48
Yelahanka,Kempegowda International Airport Bengaluru,PremierPerson4,₹506.50,2023-10-22 20:28:57.775325,20:49
Yelahanka,Kempegowda International Airport Bengaluru,UberXLPerson6,₹874.62,2023-10-22 20:28:57.775325,20:51
